InvoiceNo,TransactionDate,Customer_ID,Planet,UpdatedDate
576779,2011-11-16 00:00:00,14554,Abydos,2018-06-21 10:03:55
576780,2011-11-16 00:00:00,13258,Abydos,2018-06-21 10:03:55
576781,2011-11-16 13:33:00,13939,Abydos,2018-06-21 10:03:55
576782,2011-11-16 00:00:00,17500,Abydos,2018-06-21 10:03:55
576783,2011-11-16 00:00:00,13447,Abydos,2018-06-21 10:03:55
576784,2011-11-16 00:00:00,16204,Abydos,2018-06-21 10:03:55
576786,2011-11-16 00:00:00,16999,Abydos,2018-06-21 10:03:55
576787,2011-11-16 00:00:00,13815,Athas,2018-06-21 10:03:55
576789,2011-11-16 00:00:00,12569,Athas,2018-06-21 10:03:55
576790,2011-11-16 00:00:00,12569,Athas,2018-06-21 10:03:55
576791,2011-11-16 00:00:00,17896,Abydos,2018-06-21 10:03:55
576792,2011-11-16 00:00:00,17596,Abydos,2018-06-21 10:03:55
576809,2011-11-16 00:00:00,14851,Abydos,2018-06-21 10:03:55
576824,2011-11-16 14:26:00,12910,Abydos,2018-06-21 10:03:55
576826,2011-11-16 00:00:00,12910,Abydos,2018-06-21 10:03:55
576827,2011-11-16 00:00:00,12901,Abydos,2018-06-21 10:03:55
576828,2011-11-16 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
576829,2011-11-16 00:00:00,Unknown,Beachworld,2018-06-21 10:03:55
576830,2011-11-16 14:54:00,14898,Abydos,2018-06-21 10:03:55
576832,2011-11-16 00:00:00,13102,Abydos,2018-06-21 10:03:55
576833,2011-11-16 00:00:00,17434,Abydos,2018-06-21 10:03:55
576834,2011-11-16 00:00:00,13458,Abydos,2018-06-21 10:03:55
576836,2011-11-16 00:00:00,16191,Abydos,2018-06-21 10:03:55
576837,2011-11-16 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
576838,2011-11-16 15:21:00,18075,Abydos,2018-06-21 10:03:55
576839,2011-11-16 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
576840,2011-11-16 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
576841,2011-11-16 00:00:00,17368,Abydos,2018-06-21 10:03:55
576842,2011-11-16 00:00:00,13599,Abydos,2018-06-21 10:03:55
576843,2011-11-16 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
576844,2011-11-16 00:00:00,16713,Abydos,2018-06-21 10:03:55
576845,2011-11-16 00:00:00,12991,Abydos,2018-06-21 10:03:55
576846,2011-11-16 00:00:00,13500,Abydos,2018-06-21 10:03:55
576847,2011-11-16 00:00:00,17017,Abydos,2018-06-21 10:03:55
576848,2011-11-16 00:00:00,15051,Abydos,2018-06-21 10:03:55
576849,2011-11-16 00:00:00,13924,Abydos,2018-06-21 10:03:55
576851,2011-11-16 00:00:00,15967,Abydos,2018-06-21 10:03:55
576852,2011-11-16 00:00:00,16809,Abydos,2018-06-21 10:03:55
576853,2011-11-16 00:00:00,12971,Abydos,2018-06-21 10:03:55
576854,2011-11-16 00:00:00,12993,Abydos,2018-06-21 10:03:55
576855,2011-11-16 00:00:00,17757,Abydos,2018-06-21 10:03:55
576857,2011-11-16 00:00:00,12748,Abydos,2018-06-21 10:03:55
576859,2011-11-16 00:00:00,18167,Abydos,2018-06-21 10:03:55
576860,2011-11-16 00:00:00,17602,Abydos,2018-06-21 10:03:55
576861,2011-11-16 16:00:00,18041,Abydos,2018-06-21 10:03:55
576862,2011-11-16 16:06:00,14825,Abydos,2018-06-21 10:03:55
576863,2011-11-16 00:00:00,12626,Athas,2018-06-21 10:03:55
576864,2011-11-16 00:00:00,12748,Abydos,2018-06-21 10:03:55
576865,2011-11-16 00:00:00,12748,Abydos,2018-06-21 10:03:55
576867,2011-11-16 00:00:00,13012,Abydos,2018-06-21 10:03:55
576869,2011-11-16 00:00:00,12500,Athas,2018-06-21 10:03:55
576872,2011-11-17 00:00:00,13238,Abydos,2018-06-21 10:03:55
576873,2011-11-16 00:00:00,17835,Abydos,2018-06-21 10:03:55
576874,2011-11-17 00:00:00,15432,Abydos,2018-06-21 10:03:55
576875,2011-11-16 00:00:00,15805,Abydos,2018-06-21 10:03:55
576876,2011-11-16 00:00:00,16804,Abydos,2018-06-21 10:03:55
576877,2011-11-16 16:43:00,16804,Abydos,2018-06-21 10:03:55
576878,2011-11-16 00:00:00,18059,Abydos,2018-06-21 10:03:55
576879,2011-11-17 00:00:00,18006,Abydos,2018-06-21 10:03:55
576880,2011-11-16 17:03:00,14911,Beachworld,2018-06-21 10:03:55
576881,2011-11-16 00:00:00,14673,Abydos,2018-06-21 10:03:55
576888,2011-11-16 17:16:00,14948,Abydos,2018-06-21 10:03:55
576889,2011-11-16 00:00:00,12748,Abydos,2018-06-21 10:03:55
576890,2011-11-16 17:25:00,12662,Athas,2018-06-21 10:03:55
576891,2011-11-17 00:00:00,12662,Athas,2018-06-21 10:03:55
576892,2011-11-17 08:20:00,15737,Abydos,2018-06-21 10:03:55
576893,2011-11-17 00:00:00,12481,Athas,2018-06-21 10:03:55
576894,2011-11-17 08:35:00,12681,Altair IV,2018-06-21 10:03:55
576895,2011-11-17 00:00:00,12356,Dozaria,2018-06-21 10:03:55
576896,2011-11-17 00:00:00,14735,Abydos,2018-06-21 10:03:55
576897,2011-11-17 08:41:00,17828,Vega,2018-06-21 10:03:55
576899,2011-11-17 00:00:00,14911,Beachworld,2018-06-21 10:03:55
576900,2011-11-17 00:00:00,15489,Abydos,2018-06-21 10:03:55
576901,2011-11-17 00:00:00,16929,Abydos,2018-06-21 10:03:55
576902,2011-11-17 00:00:00,17330,Abydos,2018-06-21 10:03:55
576904,2011-11-17 09:25:00,14931,Katina,2018-06-21 10:03:55
576905,2011-11-17 00:00:00,13308,Abydos,2018-06-21 10:03:55
576906,2011-11-17 00:00:00,18225,Abydos,2018-06-21 10:03:55
576907,2011-11-17 00:00:00,12610,Gamma X,2018-06-21 10:03:55
576909,2011-11-17 00:00:00,12471,Athas,2018-06-21 10:03:55
576910,2011-11-17 09:51:00,12477,Athas,2018-06-21 10:03:55
576911,2011-11-17 00:00:00,17461,Abydos,2018-06-21 10:03:55
576912,2011-11-17 00:00:00,13756,Abydos,2018-06-21 10:03:55
576913,2011-11-17 10:02:00,13756,Abydos,2018-06-21 10:03:55
576914,2011-11-17 10:09:00,15124,Abydos,2018-06-21 10:03:55
576915,2011-11-17 00:00:00,17461,Abydos,2018-06-21 10:03:55
576916,2011-11-17 00:00:00,14655,Abydos,2018-06-21 10:03:55
576917,2011-11-17 00:00:00,17613,Abydos,2018-06-21 10:03:55
576920,2011-11-17 00:00:00,13871,Abydos,2018-06-21 10:03:55
576922,2011-11-17 10:51:00,17613,Abydos,2018-06-21 10:03:55
576923,2011-11-17 10:52:00,12753,Imecka,2018-06-21 10:03:55
576924,2011-11-17 00:00:00,17419,Abydos,2018-06-21 10:03:55
576926,2011-11-17 00:00:00,14113,Abydos,2018-06-21 10:03:55
576927,2011-11-17 00:00:00,12567,Altair IV,2018-06-21 10:03:55
576928,2011-11-17 00:00:00,14102,Abydos,2018-06-21 10:03:55
576929,2011-11-17 00:00:00,16638,Abydos,2018-06-21 10:03:55
576930,2011-11-17 00:00:00,14834,Abydos,2018-06-21 10:03:55
576931,2011-11-17 00:00:00,13028,Abydos,2018-06-21 10:03:55
576932,2011-11-17 00:00:00,15443,Abydos,2018-06-21 10:03:55
576933,2011-11-17 11:29:00,15529,Abydos,2018-06-21 10:03:55
576941,2011-11-17 11:34:00,12562,Altair IV,2018-06-21 10:03:55
576948,2011-11-17 00:00:00,14515,Abydos,2018-06-21 10:03:55
576958,2011-11-17 11:48:00,14515,Abydos,2018-06-21 10:03:55
576971,2011-11-17 00:00:00,14032,Abydos,2018-06-21 10:03:55
576984,2011-11-17 00:00:00,14332,Abydos,2018-06-21 10:03:55
576995,2011-11-17 11:59:00,16298,Abydos,2018-06-21 10:03:55
577000,2011-11-17 12:00:00,17716,Abydos,2018-06-21 10:03:55
577008,2011-11-17 00:00:00,16869,Abydos,2018-06-21 10:03:55
577009,2011-11-17 00:00:00,12749,Abydos,2018-06-21 10:03:55
577010,2011-11-17 12:11:00,15506,Abydos,2018-06-21 10:03:55
577011,2011-11-17 00:00:00,15657,Abydos,2018-06-21 10:03:55
577016,2011-11-17 00:00:00,17095,Abydos,2018-06-21 10:03:55
577018,2011-11-17 00:00:00,12971,Abydos,2018-06-21 10:03:55
577019,2011-11-17 00:00:00,14112,Abydos,2018-06-21 10:03:55
577020,2011-11-17 00:00:00,17147,Abydos,2018-06-21 10:03:55
577021,2011-11-17 00:00:00,12931,Abydos,2018-06-21 10:03:55
577022,2011-11-17 00:00:00,13668,Abydos,2018-06-21 10:03:55
577023,2011-11-17 00:00:00,16186,Abydos,2018-06-21 10:03:55
577024,2011-11-17 00:00:00,14704,Abydos,2018-06-21 10:03:55
577025,2011-11-17 00:00:00,16161,Abydos,2018-06-21 10:03:55
577026,2011-11-17 00:00:00,17237,Abydos,2018-06-21 10:03:55
577027,2011-11-17 00:00:00,12647,Athas,2018-06-21 10:03:55
577028,2011-11-17 00:00:00,17080,Abydos,2018-06-21 10:03:55
577029,2011-11-17 00:00:00,15563,Abydos,2018-06-21 10:03:55
577030,2011-11-17 00:00:00,14060,Abydos,2018-06-21 10:03:55
577031,2011-11-17 00:00:00,15298,Abydos,2018-06-21 10:03:55
577032,2011-11-17 00:00:00,13160,Abydos,2018-06-21 10:03:55
577033,2011-11-17 00:00:00,17797,Abydos,2018-06-21 10:03:55
577034,2011-11-17 00:00:00,12847,Abydos,2018-06-21 10:03:55
577035,2011-11-17 13:21:00,15187,Abydos,2018-06-21 10:03:55
577036,2011-11-17 13:21:00,17797,Abydos,2018-06-21 10:03:55
577037,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577038,2011-11-17 00:00:00,14796,Abydos,2018-06-21 10:03:55
577039,2011-11-17 00:00:00,12539,Canopus III,2018-06-21 10:03:55
577041,2011-11-17 00:00:00,15864,Abydos,2018-06-21 10:03:55
577043,2011-11-17 00:00:00,14282,Abydos,2018-06-21 10:03:55
577044,2011-11-17 00:00:00,17428,Abydos,2018-06-21 10:03:55
577045,2011-11-17 00:00:00,17428,Abydos,2018-06-21 10:03:55
577046,2011-11-17 00:00:00,12449,Geonosis,2018-06-21 10:03:55
577047,2011-11-17 13:48:00,13014,Abydos,2018-06-21 10:03:55
577048,2011-11-17 00:00:00,13247,Abydos,2018-06-21 10:03:55
577049,2011-11-17 00:00:00,17397,Abydos,2018-06-21 10:03:55
577050,2011-11-17 00:00:00,14191,Abydos,2018-06-21 10:03:55
577051,2011-11-17 00:00:00,14034,Abydos,2018-06-21 10:03:55
577052,2011-11-17 00:00:00,17397,Abydos,2018-06-21 10:03:55
577053,2011-11-17 00:00:00,13001,Abydos,2018-06-21 10:03:55
577054,2011-11-17 00:00:00,13815,Athas,2018-06-21 10:03:55
577055,2011-11-17 00:00:00,15189,Abydos,2018-06-21 10:03:55
577056,2011-11-17 00:00:00,17985,Abydos,2018-06-21 10:03:55
577057,2011-11-17 00:00:00,12748,Abydos,2018-06-21 10:03:55
577058,2011-11-17 00:00:00,18122,Abydos,2018-06-21 10:03:55
577059,2011-11-17 00:00:00,13704,Abydos,2018-06-21 10:03:55
577060,2011-11-17 14:36:00,14397,Abydos,2018-06-21 10:03:55
577061,2011-11-17 14:40:00,14911,Beachworld,2018-06-21 10:03:55
577062,2011-11-17 00:00:00,18221,Abydos,2018-06-21 10:03:55
577063,2011-11-17 14:41:00,17183,Abydos,2018-06-21 10:03:55
577064,2011-11-17 00:00:00,16656,Abydos,2018-06-21 10:03:55
577065,2011-11-17 14:46:00,13890,Abydos,2018-06-21 10:03:55
577067,2011-11-17 14:49:00,12704,Korriban,2018-06-21 10:03:55
577068,2011-11-17 14:50:00,15563,Abydos,2018-06-21 10:03:55
577069,2011-11-17 00:00:00,12704,Korriban,2018-06-21 10:03:55
577071,2011-11-17 14:56:00,13969,Abydos,2018-06-21 10:03:55
577072,2011-11-17 00:00:00,15089,Abydos,2018-06-21 10:03:55
577074,2011-11-17 00:00:00,15399,Abydos,2018-06-21 10:03:55
577076,2011-11-17 00:00:00,14362,Abydos,2018-06-21 10:03:55
577077,2011-11-17 15:16:00,17799,Abydos,2018-06-21 10:03:55
577078,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577079,2011-11-17 15:22:00,14416,Abydos,2018-06-21 10:03:55
577080,2011-11-17 00:00:00,17001,Abydos,2018-06-21 10:03:55
577082,2011-11-17 00:00:00,15811,Abydos,2018-06-21 10:03:55
577083,2011-11-17 00:00:00,15287,Abydos,2018-06-21 10:03:55
577084,2011-11-17 00:00:00,16626,Abydos,2018-06-21 10:03:55
577085,2011-11-17 15:47:00,12997,Abydos,2018-06-21 10:03:55
577086,2011-11-17 00:00:00,16070,Abydos,2018-06-21 10:03:55
577087,2011-11-17 00:00:00,12464,Geonosis,2018-06-21 10:03:55
577088,2011-11-17 15:59:00,15267,Abydos,2018-06-21 10:03:55
577089,2011-11-17 15:59:00,12841,Abydos,2018-06-21 10:03:55
577090,2011-11-17 16:02:00,13828,Abydos,2018-06-21 10:03:55
577091,2011-11-18 00:00:00,16531,Abydos,2018-06-21 10:03:55
577092,2011-11-18 00:00:00,15136,Abydos,2018-06-21 10:03:55
577093,2011-11-17 00:00:00,13089,Abydos,2018-06-21 10:03:55
577094,2011-11-17 16:39:00,15435,Abydos,2018-06-21 10:03:55
577095,2011-11-17 16:39:00,15867,Abydos,2018-06-21 10:03:55
577097,2011-11-17 16:42:00,17243,Abydos,2018-06-21 10:03:55
577098,2011-11-17 00:00:00,16839,Abydos,2018-06-21 10:03:55
577099,2011-11-17 16:48:00,13313,Abydos,2018-06-21 10:03:55
577100,2011-11-18 00:00:00,16009,Abydos,2018-06-21 10:03:55
577101,2011-11-17 00:00:00,13138,Abydos,2018-06-21 10:03:55
577102,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577103,2011-11-17 00:00:00,15081,Abydos,2018-06-21 10:03:55
577104,2011-11-17 00:00:00,12747,Abydos,2018-06-21 10:03:55
577105,2011-11-18 00:00:00,16076,Abydos,2018-06-21 10:03:55
577106,2011-11-17 00:00:00,14456,Abydos,2018-06-21 10:03:55
577107,2011-11-17 00:00:00,16558,Abydos,2018-06-21 10:03:55
577108,2011-11-17 00:00:00,15983,Abydos,2018-06-21 10:03:55
577109,2011-11-17 00:00:00,16042,Abydos,2018-06-21 10:03:55
577110,2011-11-17 00:00:00,14234,Abydos,2018-06-21 10:03:55
577111,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577112,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577113,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577114,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577115,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577116,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577117,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577118,2011-11-17 18:05:00,Unknown,Abydos,2018-06-21 10:03:55
577119,2011-11-17 18:08:00,Unknown,Abydos,2018-06-21 10:03:55
577120,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577121,2011-11-17 18:29:00,12681,Altair IV,2018-06-21 10:03:55
577122,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577123,2011-11-17 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577124,2011-11-17 18:41:00,Unknown,Abydos,2018-06-21 10:03:55
577125,2011-11-18 00:00:00,12445,Canopus III,2018-06-21 10:03:55
577126,2011-11-17 00:00:00,12406,Kerona,2018-06-21 10:03:55
577127,2011-11-17 19:27:00,16871,Abydos,2018-06-21 10:03:55
577128,2011-11-17 00:00:00,14508,Abydos,2018-06-21 10:03:55
577129,2011-11-18 00:00:00,15602,Abydos,2018-06-21 10:03:55
577130,2011-11-17 19:58:00,15861,Abydos,2018-06-21 10:03:55
577132,2011-11-18 00:00:00,13599,Abydos,2018-06-21 10:03:55
577133,2011-11-18 00:00:00,13962,Abydos,2018-06-21 10:03:55
577134,2011-11-18 00:00:00,14434,Abydos,2018-06-21 10:03:55
577135,2011-11-18 00:00:00,12427,Athas,2018-06-21 10:03:55
577136,2011-11-18 08:57:00,17163,Abydos,2018-06-21 10:03:55
577137,2011-11-18 00:00:00,14110,Abydos,2018-06-21 10:03:55
577138,2011-11-18 09:03:00,13079,Abydos,2018-06-21 10:03:55
577139,2011-11-18 00:00:00,16500,Abydos,2018-06-21 10:03:55
577140,2011-11-18 00:00:00,13269,Abydos,2018-06-21 10:03:55
577141,2011-11-18 00:00:00,13269,Abydos,2018-06-21 10:03:55
577142,2011-11-18 00:00:00,13985,Abydos,2018-06-21 10:03:55
577143,2011-11-18 00:00:00,13200,Abydos,2018-06-21 10:03:55
577144,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577145,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577146,2011-11-18 00:00:00,16414,Abydos,2018-06-21 10:03:55
577148,2011-11-18 09:43:00,13941,Abydos,2018-06-21 10:03:55
577150,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577152,2011-11-18 09:53:00,14277,Altair IV,2018-06-21 10:03:55
577155,2011-11-18 00:00:00,13050,Abydos,2018-06-21 10:03:55
577156,2011-11-18 00:00:00,13471,Abydos,2018-06-21 10:03:55
577157,2011-11-18 00:00:00,12451,Byss,2018-06-21 10:03:55
577158,2011-11-18 00:00:00,16293,Abydos,2018-06-21 10:03:55
577160,2011-11-18 00:00:00,16134,Abydos,2018-06-21 10:03:55
577161,2011-11-18 00:00:00,18210,Abydos,2018-06-21 10:03:55
577162,2011-11-18 00:00:00,13323,Abydos,2018-06-21 10:03:55
577165,2011-11-18 10:27:00,13171,Abydos,2018-06-21 10:03:55
577166,2011-11-18 00:00:00,12936,Abydos,2018-06-21 10:03:55
577167,2011-11-18 10:41:00,16511,Abydos,2018-06-21 10:03:55
577168,2011-11-18 00:00:00,12603,Athas,2018-06-21 10:03:55
577169,2011-11-18 10:42:00,14641,Abydos,2018-06-21 10:03:55
577170,2011-11-18 00:00:00,13456,Abydos,2018-06-21 10:03:55
577171,2011-11-18 00:00:00,17159,Abydos,2018-06-21 10:03:55
577172,2011-11-18 00:00:00,17760,Abydos,2018-06-21 10:03:55
577173,2011-11-18 00:00:00,14849,Abydos,2018-06-21 10:03:55
577174,2011-11-18 00:00:00,17841,Abydos,2018-06-21 10:03:55
577175,2011-11-18 00:00:00,14849,Abydos,2018-06-21 10:03:55
577176,2011-11-18 00:00:00,13305,Abydos,2018-06-21 10:03:55
577177,2011-11-18 00:00:00,12748,Abydos,2018-06-21 10:03:55
577178,2011-11-18 11:10:00,12618,Gamma X,2018-06-21 10:03:55
577179,2011-11-18 11:20:00,18061,Abydos,2018-06-21 10:03:55
577180,2011-11-18 11:27:00,12380,Geonosis,2018-06-21 10:03:55
577181,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577182,2011-11-18 11:39:00,16945,Abydos,2018-06-21 10:03:55
577202,2011-11-18 00:00:00,12989,Abydos,2018-06-21 10:03:55
577209,2011-11-18 11:49:00,15621,Abydos,2018-06-21 10:03:55
577217,2011-11-18 00:00:00,17324,Abydos,2018-06-21 10:03:55
577218,2011-11-18 00:00:00,13117,Abydos,2018-06-21 10:03:55
577228,2011-11-18 12:07:00,12391,Kharak,2018-06-21 10:03:55
577230,2011-11-18 00:00:00,18034,Abydos,2018-06-21 10:03:55
577231,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577235,2011-11-18 12:09:00,14367,Abydos,2018-06-21 10:03:55
577252,2011-11-18 00:00:00,18034,Abydos,2018-06-21 10:03:55
577256,2011-11-18 00:00:00,15530,Abydos,2018-06-21 10:03:55
577258,2011-11-18 00:00:00,16764,Abydos,2018-06-21 10:03:55
577263,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577286,2011-11-18 12:39:00,14606,Abydos,2018-06-21 10:03:55
577289,2011-11-18 00:00:00,12931,Abydos,2018-06-21 10:03:55
577295,2011-11-18 00:00:00,12682,Altair IV,2018-06-21 10:03:55
577296,2011-11-18 00:00:00,17286,Abydos,2018-06-21 10:03:55
577297,2011-11-18 00:00:00,14593,Abydos,2018-06-21 10:03:55
577298,2011-11-18 12:49:00,14299,Abydos,2018-06-21 10:03:55
577299,2011-11-18 00:00:00,12498,Athas,2018-06-21 10:03:55
577300,2011-11-18 12:53:00,16924,Abydos,2018-06-21 10:03:55
577301,2011-11-18 00:00:00,12498,Athas,2018-06-21 10:03:55
577302,2011-11-18 00:00:00,17904,Abydos,2018-06-21 10:03:55
577303,2011-11-18 00:00:00,14390,Abydos,2018-06-21 10:03:55
577304,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577305,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577307,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577308,2011-11-18 00:00:00,15088,Abydos,2018-06-21 10:03:55
577309,2011-11-18 00:00:00,15933,Abydos,2018-06-21 10:03:55
577310,2011-11-18 00:00:00,13516,Abydos,2018-06-21 10:03:55
577311,2011-11-18 00:00:00,18225,Abydos,2018-06-21 10:03:55
577312,2011-11-18 00:00:00,17049,Abydos,2018-06-21 10:03:55
577313,2011-11-18 00:00:00,14342,Abydos,2018-06-21 10:03:55
577314,2011-11-18 00:00:00,12444,Bara Magna,2018-06-21 10:03:55
577315,2011-11-18 00:00:00,17811,Abydos,2018-06-21 10:03:55
577316,2011-11-18 00:00:00,12578,Gamma X,2018-06-21 10:03:55
577317,2011-11-18 13:33:00,16426,Abydos,2018-06-21 10:03:55
577318,2011-11-18 00:00:00,17675,Abydos,2018-06-21 10:03:55
577319,2011-11-18 13:43:00,17301,Abydos,2018-06-21 10:03:55
577320,2011-11-18 00:00:00,13880,Abydos,2018-06-21 10:03:55
577321,2011-11-18 00:00:00,15311,Abydos,2018-06-21 10:03:55
577322,2011-11-18 00:00:00,17888,Abydos,2018-06-21 10:03:55
577324,2011-11-18 00:00:00,16463,Abydos,2018-06-21 10:03:55
577325,2011-11-18 00:00:00,13094,Abydos,2018-06-21 10:03:55
577326,2011-11-18 00:00:00,14646,Arrakis,2018-06-21 10:03:55
577328,2011-11-18 00:00:00,14088,Abydos,2018-06-21 10:03:55
577329,2011-11-18 00:00:00,17779,Abydos,2018-06-21 10:03:55
577331,2011-11-18 00:00:00,14667,Abydos,2018-06-21 10:03:55
577332,2011-11-18 00:00:00,13013,Abydos,2018-06-21 10:03:55
577333,2011-11-18 00:00:00,14868,Abydos,2018-06-21 10:03:55
577334,2011-11-18 14:42:00,15368,Abydos,2018-06-21 10:03:55
577335,2011-11-18 00:00:00,14285,Abydos,2018-06-21 10:03:55
577336,2011-11-18 14:50:00,14793,Abydos,2018-06-21 10:03:55
577337,2011-11-18 00:00:00,15494,Abydos,2018-06-21 10:03:55
577338,2011-11-18 00:00:00,17650,Abydos,2018-06-21 10:03:55
577341,2011-11-18 15:00:00,16279,Abydos,2018-06-21 10:03:55
577344,2011-11-18 15:14:00,12437,Altair IV,2018-06-21 10:03:55
577347,2011-11-18 00:00:00,13960,Abydos,2018-06-21 10:03:55
577352,2011-11-18 00:00:00,14820,Abydos,2018-06-21 10:03:55
577355,2011-11-18 00:00:00,14911,Beachworld,2018-06-21 10:03:55
577356,2011-11-18 00:00:00,16350,Abydos,2018-06-21 10:03:55
577357,2011-11-18 00:00:00,13098,Abydos,2018-06-21 10:03:55
577358,2011-11-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577359,2011-11-18 00:00:00,14903,Abydos,2018-06-21 10:03:55
577361,2011-11-19 00:00:00,13012,Abydos,2018-06-21 10:03:55
577365,2011-11-18 16:19:00,17063,Abydos,2018-06-21 10:03:55
577382,2011-11-18 00:00:00,17961,Abydos,2018-06-21 10:03:55
577387,2011-11-18 00:00:00,17961,Abydos,2018-06-21 10:03:55
577393,2011-11-18 00:00:00,14031,Abydos,2018-06-21 10:03:55
577396,2011-11-18 17:11:00,17621,Abydos,2018-06-21 10:03:55
577400,2011-11-19 00:00:00,16201,Abydos,2018-06-21 10:03:55
577401,2011-11-19 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577402,2011-11-20 00:00:00,15465,Abydos,2018-06-21 10:03:55
577403,2011-11-20 10:15:00,13988,Abydos,2018-06-21 10:03:55
577404,2011-11-20 10:16:00,17243,Abydos,2018-06-21 10:03:55
577405,2011-11-20 10:29:00,14116,Abydos,2018-06-21 10:03:55
577406,2011-11-20 00:00:00,12702,Athas,2018-06-21 10:03:55
577407,2011-11-20 00:00:00,14739,Abydos,2018-06-21 10:03:55
577408,2011-11-20 00:00:00,14805,Abydos,2018-06-21 10:03:55
577409,2011-11-20 00:00:00,16779,Abydos,2018-06-21 10:03:55
577410,2011-11-20 00:00:00,14664,Abydos,2018-06-21 10:03:55
577411,2011-11-20 11:00:00,17387,Abydos,2018-06-21 10:03:55
577429,2011-11-20 00:00:00,14881,Abydos,2018-06-21 10:03:55
577438,2011-11-20 00:00:00,18118,Abydos,2018-06-21 10:03:55
577440,2011-11-20 00:00:00,14477,Abydos,2018-06-21 10:03:55
577443,2011-11-20 11:16:00,12971,Abydos,2018-06-21 10:03:55
577469,2011-11-20 00:00:00,15009,Abydos,2018-06-21 10:03:55
577472,2011-11-20 00:00:00,14503,Abydos,2018-06-21 10:03:55
577473,2011-11-20 00:00:00,15919,Abydos,2018-06-21 10:03:55
577474,2011-11-20 11:30:00,12778,Arrakis,2018-06-21 10:03:55
577475,2011-11-20 00:00:00,15152,Abydos,2018-06-21 10:03:55
577476,2011-11-20 00:00:00,12540,Canopus III,2018-06-21 10:03:55
577477,2011-11-20 11:32:00,14157,Abydos,2018-06-21 10:03:55
577478,2011-11-20 00:00:00,15963,Abydos,2018-06-21 10:03:55
577479,2011-11-20 00:00:00,14911,Beachworld,2018-06-21 10:03:55
577480,2011-11-20 00:00:00,14525,Abydos,2018-06-21 10:03:55
577482,2011-11-20 00:00:00,16762,Abydos,2018-06-21 10:03:55
577483,2011-11-20 11:50:00,14502,Abydos,2018-06-21 10:03:55
577484,2011-11-20 11:52:00,13536,Abydos,2018-06-21 10:03:55
577485,2011-11-20 00:00:00,16360,Abydos,2018-06-21 10:03:55
577487,2011-11-20 12:00:00,15061,Abydos,2018-06-21 10:03:55
577488,2011-11-20 00:00:00,13090,Abydos,2018-06-21 10:03:55
577489,2011-11-20 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
577490,2011-11-20 12:11:00,16464,Abydos,2018-06-21 10:03:55
577491,2011-11-20 12:12:00,14595,Abydos,2018-06-21 10:03:55
577492,2011-11-20 00:00:00,16900,Abydos,2018-06-21 10:03:55
577493,2011-11-20 00:00:00,17323,Abydos,2018-06-21 10:03:55
577494,2011-11-20 00:00:00,16506,Abydos,2018-06-21 10:03:55
577495,2011-11-20 00:00:00,14704,Abydos,2018-06-21 10:03:55
577496,2011-11-20 00:00:00,16784,Abydos,2018-06-21 10:03:55
577497,2011-11-20 12:22:00,17555,Abydos,2018-06-21 10:03:55
577498,2011-11-20 00:00:00,15906,Abydos,2018-06-21 10:03:55
577499,2011-11-20 12:24:00,15906,Abydos,2018-06-21 10:03:55
577500,2011-11-20 00:00:00,14052,Abydos,2018-06-21 10:03:55
577501,2011-11-20 00:00:00,14075,Abydos,2018-06-21 10:03:55
577502,2011-11-20 00:00:00,12598,Altair IV,2018-06-21 10:03:55
